"Id","Algorithms","Query","Answer","Audio URL","Comment","ContextFlow","Date & Time","Feedback","Input Type","Intent","Language","Location","Source","User Type"
"25484218","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 6:19 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25484170","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 5, 2024 6:18 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25484159","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 6:18 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25484048","Direct Match","rgi.insuredcheck","Are you saying 9552940452, Please say yes or no to confirm","","","1","January 5, 2024 6:16 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25484037","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 5, 2024 6:16 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25484027","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 5, 2024 6:15 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25484020","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 5, 2024 6:15 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25484013","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 5, 2024 6:15 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25484009","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 6:15 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483968","Direct Match","rgi.policy holder","I can see the policy holder name is JANNA RANJAN BEHERA. Please say yes or no to confirm","","","1","January 5, 2024 6:14 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483936","Direct Match","rgi.insuredcheck","Are you saying 9552940452, Please say yes or no to confirm","","","1","January 5, 2024 6:13 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483929","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 5, 2024 6:13 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483917","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 5, 2024 6:13 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483903","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 5, 2024 6:13 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483890","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 5, 2024 6:12 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483877","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 6:12 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483826","Direct Match","rgi.insuredcheck","Are you saying 9552940452, Please say yes or no to confirm","","","1","January 5, 2024 6:12 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483743","Direct Match","rgi.insuredcheck","Are you saying 9552940452, Please say yes or no to confirm","","","1","January 5, 2024 6:10 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483738","Direct Match","rgi.insuredcheck","Are you saying 9552940452, Please say yes or no to confirm","","","1","January 5, 2024 6:10 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483556","Direct Match","rgi.insuredcheck","Are you saying 9552940452, Please say yes or no to confirm","","","1","January 5, 2024 6:08 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483501","Direct Match","rgi.policy holder","I can see the policy holder name is JANNA RANJAN BEHERA. Please say yes or no to confirm","","","1","January 5, 2024 6:07 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483483","Direct Match","rgi.insuredcheck","Are you saying 9552940452, Please say yes or no to confirm","","","1","January 5, 2024 6:06 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483450","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 5, 2024 6:06 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483424","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 5, 2024 6:06 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483421","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 5, 2024 6:06 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483415","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 5, 2024 6:05 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483402","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 6:05 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483381","Direct Match","rgi.insuredcheck","Are you saying 9703060113, Please say yes or no to confirm","","","1","January 5, 2024 6:05 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25483251","Direct Match","rgi.insuredcheck","Are you saying 9703060113, Please say yes or no to confirm","","","1","January 5, 2024 6:02 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25482630","Direct Match","rgi.insuredcheck","Are you saying 9703060113, Please say yes or no to confirm","","","1","January 5, 2024 5:55 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25482306","Direct Match","rgi.insuredcheck","Are you saying 9703060113, Please say yes or no to confirm","","","1","January 5, 2024 5:52 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25481882","Direct Match","rgi.policy no","We couldn’t retrieve any policy details with the shared number, please help us with your policy number","","","1","January 5, 2024 5:47 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25481857","Direct Match","rgi.policycheck","Are you saying clickkarkebolrahehonaबारबार, Please say yes or no to confirm","","","1","January 5, 2024 5:46 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25481834","Direct Match","rgi.policy no","We couldn’t retrieve any policy details with the shared number, please help us with your policy number","","","1","January 5, 2024 5:46 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25481808","Direct Match","rgi.policycheck","Are you saying chalrahahaikya, Please say yes or no to confirm","","","1","January 5, 2024 5:46 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25481779","Direct Match","rgi.insuredcheck","Are you saying 9703060113, Please say yes or no to confirm","","","1","January 5, 2024 5:45 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25481770","No Match","9703","","","","1","January 5, 2024 5:45 PM","","TEXT","Not Found","en","New Delhi","Mobile","New Visitor"
"25481741","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 5, 2024 5:45 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25481740","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 5, 2024 5:45 PM","","TEXT","Direct Match","en","New Delhi","Mobile","New Visitor"
"25481727","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 5, 2024 5:45 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25481719","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 5, 2024 5:44 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25481715","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 5, 2024 5:44 PM","","TEXT","Direct Match","en","New Delhi","Mobile","New Visitor"
"25481713","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 5, 2024 5:44 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25481701","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 5:44 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25481693","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 5, 2024 5:44 PM","","TEXT","Direct Match","en","New Delhi","Mobile","New Visitor"
"25481680","No Match","play ventilation","","","","1","January 5, 2024 5:44 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25481670","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 5:44 PM","","TEXT","Direct Match","en","New Delhi","Mobile","New Visitor"
"25481659","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 5:44 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25481559","Direct Match","rgi.insuredcheck","Are you saying 9552940452, Please say yes or no to confirm","","","1","January 5, 2024 5:42 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25481512","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 5:42 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25481457","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 5:41 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25481390","Direct Match","rgi.policy holder","I can see the policy holder name is JANNA RANJAN BEHERA. Please say yes or no to confirm","","","1","January 5, 2024 5:40 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25481241","Direct Match","rgi.insuredcheck","Are you saying 9552940452, Please say yes or no to confirm","","","1","January 5, 2024 5:38 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
